Input_context,Input_title,Input_url,Answer_description
"who had hosted the Daytime Emmy Award, and how well did they do?",Ratings of Daytime Emmy Award,https://en.wikipedia.org/wiki/Daytime_Emmy_Award?oldformat=true#Ratings,"I found a table that shows the host of the Emmy Awards from 1991-2019. there were a total of 11 different hosts for each year, like CBS, ABC, and NBC. there were years when multiple hosts were hosting the same Emmy award, but the most successful one was the one hosted by POP with 900,000 million of viewers."
"who had hosted the Daytime Emmy Award, and how well did they do?",Ratings of Daytime Emmy Award,https://en.wikipedia.org/wiki/Daytime_Emmy_Award?oldformat=true#Ratings,"There is a table here that lists the television networks that have won Daytime Emmy Awards. The first Daytime Emmy Award winning network is from the 18th Daytime Emmy Awards, and the following awards through the 46th Daytime Emmy Awards. There are many common networks included in this list including CBS, NBC, and ABC. It is notable that the recent winners of the award were online networks such as YouTube and Facebook. The year with the most viewers was in 2015 to the network, POP, with 900,000 million viewers."
"who had hosted the Daytime Emmy Award, and how well did they do?",Ratings of Daytime Emmy Award,https://en.wikipedia.org/wiki/Daytime_Emmy_Award?oldformat=true#Ratings,"I found a table of the Daytime Emmy Award Ratings.  It is a listing by number and year, starting with the 18th ceremony in 1991.  It contains the date each ceremony aired, along with the host network, the household ratings, and the number of viewers."
"who had hosted the Daytime Emmy Award, and how well did they do?",Ratings of Daytime Emmy Award,https://en.wikipedia.org/wiki/Daytime_Emmy_Award?oldformat=true#Ratings,"I found a table of who hosted the Emmy's since 1991.  CBS, NBC, ABC, CW, HLN, POP, Youtube, Facebook, Periscope, and KNEKT-TV have all hosted the show.  The ratings have been dropping each year, starting at 18.9 million viewers in 1991 and now at 143,000 in 2019."
"who had hosted the Daytime Emmy Award, and how well did they do?",Ratings of Daytime Emmy Award,https://en.wikipedia.org/wiki/Daytime_Emmy_Award?oldformat=true#Ratings,"The Ratings of Daytime Emmy Award have at the lowest 143, 200 viewers and at the highest, 18.9 million viewers according to the ratings I viewed online. There were 29 programs aired in total."
"How's the climate like in Santa Monica, California?","Climate of Santa Monica, California","https://en.wikipedia.org/wiki/Santa_Monica,_California?oldformat=true#Climate","Santa Monica enjoys an average of 310 days of sunshine a year. Because of its location, morning fog is a common phenomenon in May, June, July and August. Residents have a particular terminology for this phenomenon: the ""May Gray"", the ""June Gloom"" and even “Fogust”. Overcast skies are common during June mornings, but usually the strong sun burns the fog of. It will sometimes stay cloudy and cool all day during June, even as other parts of the Los Angeles area enjoy sunny skies and warmer temperatures. As a general rule, the beach temperature is from 5 to 10 degrees Fahrenheit cooler than it is inland during summer days, and 5–10 degrees warmer during winter nights. In the winter months the hot, dry winds of the Santa Anas area are most common. The rainy season is from late October through late March. There is very little rain during the rest of the year."
"How's the climate like in Santa Monica, California?","Climate of Santa Monica, California","https://en.wikipedia.org/wiki/Santa_Monica,_California?oldformat=true#Climate","The weather in Santa Monica California is actually quite nice! I found a table that summarizes the weather. It looks like most of the year the average temperatures are between the 60's and 70's degrees F.  It is very dry in the summer, but there are a few mm of rain in each of the winter months."
"How's the climate like in Santa Monica, California?","Climate of Santa Monica, California","https://en.wikipedia.org/wiki/Santa_Monica,_California?oldformat=true#Climate","I found a table of yearly weather data, including high and low temperatures, average rainfall collected from the Santa Monica Pier. Temperatures range from 43 to 89 Fahrenheit."
"How's the climate like in Santa Monica, California?","Climate of Santa Monica, California","https://en.wikipedia.org/wiki/Santa_Monica,_California?oldformat=true#Climate","I came across a table that has climate data in Santa Monica Pier, California. The record low is 33 in March, and the record high is 100 in November. In general, though, the weather is quite pleasant, having an average high of 63.7 in January and an average high of 70.3 in August. There are about 33 rainy days per year."
"How's the climate like in Santa Monica, California?","Climate of Santa Monica, California","https://en.wikipedia.org/wiki/Santa_Monica,_California?oldformat=true#Climate","I found a table of climate data, recorded at the Santa Monica pier. There 12 columns for the months of the year, and an additional column for the year in total. The rows represent data about the climate, such as record high, average high, record low, etc. It also shows the precipitation data, such as average precipitation in inches, and average rainy days. September tends to have the hottest temperatures. February has the highest rainfall, and the largest number of rainy days. March is the coldest month on average."
How's Gina Bellman's recently doing in TV shows?,Film and Television of Gina Bellman,https://en.wikipedia.org/wiki/Gina_Bellman?oldformat=true#Filmography,"Jane Christie, Pastel Artist, Evergreen, Colorado, Saks Galleries. Upcoming Exhibitions & Shows. Jane's paintings not only reflect her love of nature, but her love of color, light and the impressionistic style. Her goal is to share her artistic passion and love of art through the paintings she creates."
How's Gina Bellman's recently doing in TV shows?,Film and Television of Gina Bellman,https://en.wikipedia.org/wiki/Gina_Bellman?oldformat=true#Filmography,"Gina Bellman played Kathleen Bury in Permanent Vacation in 2007, and seems to be doing phenomenally. I also loved the role she played in as Helen in Secret Friends in 1991."
How's Gina Bellman's recently doing in TV shows?,Film and Television of Gina Bellman,https://en.wikipedia.org/wiki/Gina_Bellman?oldformat=true#Filmography,I have a chart of Gina Bellman's filmography. The last time that she appeared on tv was in 2017. In 2017 she played in Henry IX and Emerald City. In both these series she appeared in several different episodes. Before that she played in 2013 in Ripper Street for one episode.
How's Gina Bellman's recently doing in TV shows?,Film and Television of Gina Bellman,https://en.wikipedia.org/wiki/Gina_Bellman?oldformat=true#Filmography,"This Wikipedia page summarizes the life of British actress Gina Bellman, including her early life, career, personal life and filmography. Initially famous for her role in Blackeyes, she went on to star in many television shows and movies."
How's Gina Bellman's recently doing in TV shows?,Film and Television of Gina Bellman,https://en.wikipedia.org/wiki/Gina_Bellman?oldformat=true#Filmography,"Here's a filmography table I found detailing Bina Bellmans career from 1982 to date. She last had two roles in 2017 and the table includes her roles, episodes and dates"
What car models do Winnebago make?,Current model range of Winnebago,https://en.wikipedia.org/wiki/Winnebago_Industries?oldformat=true#Current_model_range,"The table is of Winnebago's Current model range. There are 10 class A models, 4 class C and 4 Class B models, as well as other vehicle models, diesel and gasoline. Model names according to the table are the Grand Tour and the Forza."
What car models do Winnebago make?,Current model range of Winnebago,https://en.wikipedia.org/wiki/Winnebago_Industries?oldformat=true#Current_model_range,"I found a table consisting of 28 current model range of Winnebago. From class A to class C, Winnebago has a lot of options. They even have Fifth Wheels, Travel Trailers, Fifth wheel toy hauler, travel trailer toy hauler, transit bus/school bus, and park model."
What car models do Winnebago make?,Current model range of Winnebago,https://en.wikipedia.org/wiki/Winnebago_Industries?oldformat=true#Current_model_range,"Well, here's a current list of the 28 models of Winnebagos. It is broken down by model name, class and size. There is an additional category for fuel type. If you notice there is no fuel type, you can assume is a vehicle being towed."
What car models do Winnebago make?,Current model range of Winnebago,https://en.wikipedia.org/wiki/Winnebago_Industries?oldformat=true#Current_model_range,"I have a table about the current models that Winnebago makes. The Winnebago makes vehicles from about 17 feet to 42 feet long. Some are diesel and some are gasoline. They make class A, B and C vehicles, Fifth Wheels, Travel Trailers, and Buses."
What car models do Winnebago make?,Current model range of Winnebago,https://en.wikipedia.org/wiki/Winnebago_Industries?oldformat=true#Current_model_range,"I found a table of the current model range of Winnebago cars. There is a wide range with about 30 unique models to date. It seems like the Class A models are longer and tend to use Diesel fuel, while the Class C models predominantly use regular Gasoline, and are mostly shorter in length. There are other classes too, you can check them out, but those have the most models."
"Tell me about Cherry Jones' ""best actress in a play"" awards and nominations.",Awards and nominations of Cherry Jones,https://en.wikipedia.org/wiki/Cherry_Jones?oldformat=true#Awards_and_nominations,Cherry Jones is a five-time Tony Award Nominee for her work on Broadway. She has a Tony for best actress in The Heiress and an Emmy for outstanding supporting actress for a drama series for her role as Allison Taylor on FOX television series 24.
"Tell me about Cherry Jones' ""best actress in a play"" awards and nominations.",Awards and nominations of Cherry Jones,https://en.wikipedia.org/wiki/Cherry_Jones?oldformat=true#Awards_and_nominations,"Well according to this table that was found via Wikipedia, it shows all of the awards that Cherry Jones received. This table shows the year the award was won, which association distributed it, the type of award it was, and which work that was associated with it. Cherry Jones won two awards between 1991 and 2019 for best actress in a play, but was nominated for this award 6 times in total. She won; the Tony Awards for Best Actress in a Play in 1995 for (The Heiress), and the Tony Awards for Best Actress in a Play in 2005 for (Doubt)."
"Tell me about Cherry Jones' ""best actress in a play"" awards and nominations.",Awards and nominations of Cherry Jones,https://en.wikipedia.org/wiki/Cherry_Jones?oldformat=true#Awards_and_nominations,"Cherry Jones has had a very successful career dating back to 1991. She was nominated for best actress award in a play a total of 9 times during this time span.  She won the award several times, including two Tony awards, which are highly celebrated for actors in this area of the field."
"Tell me about Cherry Jones' ""best actress in a play"" awards and nominations.",Awards and nominations of Cherry Jones,https://en.wikipedia.org/wiki/Cherry_Jones?oldformat=true#Awards_and_nominations,Cherry Jones has been nominated or awarded Best Actress in a Play several times. She was first nominated for a Tony Award for Best Actress in a Play in 1991. In 1995 she won the Tony Award in this category. Cherry Jones then won the Outer Critics Circle Award in this category for 1997 to 1998. In 2000 she was nominated for a Tony Award in this cateogry. In 2005 to 2006  she again won the Tony Award in this category. In 2013 to 2014 she was nominated for a Tony Award in this category and won the Outer Critics Circle Award for Best Actress in a Play.
"Tell me about Cherry Jones' ""best actress in a play"" awards and nominations.",Awards and nominations of Cherry Jones,https://en.wikipedia.org/wiki/Cherry_Jones?oldformat=true#Awards_and_nominations,"I found a table called Awards and nominations of Cherry Jones. Cherry won 5 best actress in a play awards. The years won are 1991, 1995, 2000, 2005, 2014. All of these awards are from the Tony Awards."
"Which episodes in ""Veritas: The Quest"" were directed by Perry Lang? Tell me about them.        ","Episodies of ""Veritas: the Quest""",https://en.wikipedia.org/wiki/Veritas:_The_Quest?oldformat=true#Episodes,"The first table on this website is a table of all the episodes in a show called Veritas: The Quest, and it has a list of the director of that episode and the date that it was aired."
"Which episodes in ""Veritas: The Quest"" were directed by Perry Lang? Tell me about them.        ","Episodies of ""Veritas: the Quest""",https://en.wikipedia.org/wiki/Veritas:_The_Quest?oldformat=true#Episodes,"Episode 2 ""Antartica"" which was written by Patrick Massett & John Zinman aired on February 3, 2003.  Episode 6 ""Sangraal"" was written by Gabrielle Stanton & Harry Werksman, Jr. never aired."
"Which episodes in ""Veritas: The Quest"" were directed by Perry Lang? Tell me about them.        ","Episodies of ""Veritas: the Quest""",https://en.wikipedia.org/wiki/Veritas:_The_Quest?oldformat=true#Episodes,"I found a table of all the directors of 'Veritas: The quest, as well as the episode writers. Perry Lang wrote the episode titled 'Antartica' which aired on February the 3rd, 2003"
"Which episodes in ""Veritas: The Quest"" were directed by Perry Lang? Tell me about them.        ","Episodies of ""Veritas: the Quest""",https://en.wikipedia.org/wiki/Veritas:_The_Quest?oldformat=true#Episodes,"I found a tale of episodes of Veritas: The Quest. There are 13 episodes like Reunion and Antarctica. It is a tv that aired in 2003. It follows a rebellious, intelligent teenager, Nikko Zond, discovering that his father Solomon's profession is much more mystical and adventurous than he previously thought."
"Which episodes in ""Veritas: The Quest"" were directed by Perry Lang? Tell me about them.        ","Episodies of ""Veritas: the Quest""",https://en.wikipedia.org/wiki/Veritas:_The_Quest?oldformat=true#Episodes,"i found a table of episodes of Veritas The Quest and 2 of those episodes were directed by Perry Lang, Those Episodes are , episode 2 ""Antarctica"" and episode 6 ""Sangraal"". Episode 2  ""Antarctica"" was written by Patrick Massett & John Zinman and aired on February 3, 2003. Episode 6 ""Sangraal"" was written by Gabrielle Stanton & Harry Werksman, Jr. and has not yet aired."
Tell me about the recent lego games that I can play on my phone.,List of Lego video games,https://en.wikipedia.org/wiki/List_of_Lego_video_games?oldformat=true,"I have a chart of Lego Original Games. In the last couple of years there have been a few. In 2019 there were two Lego games for iOS, titled Lego Arthouse and Lego Brawls. Just last year there was a Lego Cube game which can be played on both iOS and Android. Lego Worlds is another one you might enjoy and that one came out in 2017."
Tell me about the recent lego games that I can play on my phone.,List of Lego video games,https://en.wikipedia.org/wiki/List_of_Lego_video_games?oldformat=true,"This table shows the List of Lego videos games via Wikipedia. It shows the year that the game was made, the name of the game, and what system if could be played on. The Lego games that can be played on mobile are;  Bionicle Heroes (if you have an old phone or emulator). The iOS Lego games are; Lego Arthouse, Lego Brawls, Lego Legends of Chima Online, Lego Friends, Lego Legends of Chima: Speedorz, Lego Minifigures Online, Lego Legends of Chima: Tribe Fighters, Lego Ninjago: Shadow of Ronin, and Lego Cube. The Android Lego games are; Lego Friends, Lego Legends of Chima: Speedorz, Lego Minifigures Online, Lego Legends of Chima: Tribe Fighters, Lego Ninjago: Shadow of Ronin, and Lego Cube"
Tell me about the recent lego games that I can play on my phone.,List of Lego video games,https://en.wikipedia.org/wiki/List_of_Lego_video_games?oldformat=true,I found a chart of Lego Original Video Games. The first was in 1995 and called Lego Fun to Build. The last one was in 2019 and is called Lego Brawls. Most of the games are for Microsoft Windows. The two games that came out in 2019 are for Mac OS. Since 2013 many of these games could be used for Android or iOS.
Tell me about the recent lego games that I can play on my phone.,List of Lego video games,https://en.wikipedia.org/wiki/List_of_Lego_video_games?oldformat=true,"These tables show all the lego video games ever released. There are two table, one detailing original releases and another detailing licensed releases. They are both tabled chronologically and list the platforms they are released on."
Tell me about the recent lego games that I can play on my phone.,List of Lego video games,https://en.wikipedia.org/wiki/List_of_Lego_video_games?oldformat=true,"i found the enough information the first version of lego that can be played in mobile was released in 2013 i.e lego friends after that lego legends of chima online. since then there are release's available in each year. the latest one's are  lego arthouse, lego brawls. some of the version's can be played both in mobile and other platform's /device's while some can played only in mobile."
Who have won the NCAA Women's Water Polo Championship?,Champions of NCAA Women's Water Polo Championship,https://en.wikipedia.org/wiki/NCAA_Women%27s_Water_Polo_Championship?oldformat=true#Champions,I have a list of the NCAA Women's Water Polo Championship champions. UCLA is the first one listed in 2001 and has won 7 times through 2009. In 2010 USC won and the next year Stanford won. Since then Stanford has won 5 times and USC has won 3 times. Stanford was the last winner in 2019.
Who have won the NCAA Women's Water Polo Championship?,Champions of NCAA Women's Water Polo Championship,https://en.wikipedia.org/wiki/NCAA_Women%27s_Water_Polo_Championship?oldformat=true#Champions,"I found a table of Champions of NCAA Women's Water Polo Championship. They have champions recorded all the way back to 2001, most recent is 2019. Stanford and UCLA and tied with 7 wins each. In 2019, Standford on while USC was the runner up."
Who have won the NCAA Women's Water Polo Championship?,Champions of NCAA Women's Water Polo Championship,https://en.wikipedia.org/wiki/NCAA_Women%27s_Water_Polo_Championship?oldformat=true#Champions,"I'm looking at a table of the Women's Water Polo National Champions at the collegiate level. It lists all the champions from 2001 to 2019. The teams that have won the most during this time are UCLA, Stanford and USC, with UCLA and Stanford winning 7 times, and USC  winning 5 times."
Who have won the NCAA Women's Water Polo Championship?,Champions of NCAA Women's Water Polo Championship,https://en.wikipedia.org/wiki/NCAA_Women%27s_Water_Polo_Championship?oldformat=true#Champions,"In thrilling fashion, No. 2 Stanford defeated No. 1 USC, 9-8, for the womens water polo championship. Makenzie Fischer notched a hat trick and freshman Ryann Neushul scored the game winner. Stanford has won four of the last six NCAA championships and its seventh overall, tying UCLA for the most in the nation."
Who have won the NCAA Women's Water Polo Championship?,Champions of NCAA Women's Water Polo Championship,https://en.wikipedia.org/wiki/NCAA_Women%27s_Water_Polo_Championship?oldformat=true#Champions,"This table lists the winners of the NCAA Women's Water Polo Championship from 2001 to 2019.  Each row  lists the year, winning team, score, runner-up and host site.  An example is the 2004 match, which was won by USC winning 10-8 over Loyola Marymount playing at at Stanford University, Avery Aquatic Center, Stanford, California."
"Tell me about the ""American McGee"" games produced by Spicy Horse",Products by Spicy Horse,https://en.wikipedia.org/wiki/Spicy_Horse?oldformat=true#Products,"""I Found a Table of Spicy House.There are 8 Game Titles,like American McGee's Grimm	,DexIQ. These Games Available platform like Windows and iPad . All listed games are developed by Spicy Horse.  All Listed games are released year for 2008-2013."""
"Tell me about the ""American McGee"" games produced by Spicy Horse",Products by Spicy Horse,https://en.wikipedia.org/wiki/Spicy_Horse?oldformat=true#Products,"SpicyHorse was an independent video game developer founded in Shanghai in 2007 by American McGee, and operational until 2016 when it closed. At its height it employed 70 game developers while outsourcing art related functions. Between 2008-2013 it released 5 games under the Spicy Horse label and 3 under the Spicy Pony label.   Games under the Spicy Horse brand included Grimm, Alice, Bighead Bash, Crazy Fairies and Akaneiro Demon Hunters.  Games under the Spicy Pony brand included DexIQ, Akaneiro and Crooked House. Two games were published in conjunction with Game Tap (Grimm) and Electronic Arts (Alice)."
"Tell me about the ""American McGee"" games produced by Spicy Horse",Products by Spicy Horse,https://en.wikipedia.org/wiki/Spicy_Horse?oldformat=true#Products,"I found a table listing the products and year of release for Spicy Horse games. It also notes the platform, the publisher and has a few notes on each release."
"Tell me about the ""American McGee"" games produced by Spicy Horse",Products by Spicy Horse,https://en.wikipedia.org/wiki/Spicy_Horse?oldformat=true#Products,"I have a table of products by Spicy Horse. There were three American McGee games. The first one was published in 2008 and had to do with Grimm Tales and the second one which came out at 2010 was about Little Red Riding Hood. The third one  was a puzzle game and came out in 2010 as well. A sequel to American McGee's Alice came out in 2011. Another Little Red Riding Hood related game came out in 2013, called Akaneiro: Demon Hunters."
"Tell me about the ""American McGee"" games produced by Spicy Horse",Products by Spicy Horse,https://en.wikipedia.org/wiki/Spicy_Horse?oldformat=true#Products,"I found a table called ""Products by Spicy Horse"". In the table 3 out of 8 games produced by Spicy Horse are American McGee Games. These games include American McGee's Grimm 2008, American McGee Presents Akaneiro 2010, American McGee's Crooked House 2010. The first American McGee game in 2008 is playable on Windows only while the newer games are playable on the apple Ipad."
Which TV stations serve Indianapolis? How are they?,Full-power television stations in Indiana,https://en.wikipedia.org/wiki/List_of_television_stations_in_Indiana#Full-power_stations,"I found a table of 40 full-power television stations in Indiana. These power stations serve 13 different cities inside and outside the state. From the CW to Ion there are plenty stations served in Indianapolis. Here is a quick list; CBS, ABC, CW, NBC, PBS MNT, LeSEA Ion Plus, Fox, ION, and Daystar."
Which TV stations serve Indianapolis? How are they?,Full-power television stations in Indiana,https://en.wikipedia.org/wiki/List_of_television_stations_in_Indiana#Full-power_stations,"I did research into your query and found some information for you.  There are 13 full-power TV stations serving Indianapolis.  In addition, there are 10 low-power stations serving Indianapolis.  All of the major network are served, such as ABC, NBC, FOX, CBS, and PBS.  These stations are all categorized under high-power so I assume reception is not a problem."
Which TV stations serve Indianapolis? How are they?,Full-power television stations in Indiana,https://en.wikipedia.org/wiki/List_of_television_stations_in_Indiana#Full-power_stations,"I found a table containing the TV stations serving Indiana. In Indianapolis there are 8 TV stations, most of them are national stations like ABC, PBS, Fox, NBC, CBS and CW. There's also LeSea and Daystar though they are not that well known."
Which TV stations serve Indianapolis? How are they?,Full-power television stations in Indiana,https://en.wikipedia.org/wiki/List_of_television_stations_in_Indiana#Full-power_stations,"This table lists all the television stations in Indiana. There are seven columns listing areas, city of license, VC, RF, Callsign, Network and notes. The 40 rows list twelve different cities. There are cities like Evansville that have more than one television station."
Which TV stations serve Indianapolis? How are they?,Full-power television stations in Indiana,https://en.wikipedia.org/wiki/List_of_television_stations_in_Indiana#Full-power_stations,"I found a list of TV stations in India with their area serves, their call sign, network name and links to information pages about each station"
Tell me about the games that the Giants lost in 1952.,1952 New York Giants season Schedule,https://en.wikipedia.org/wiki/1952_New_York_Giants_season,"I have a schedule of the 1952 games that the Giants played. They won 7 times and lost 5 times. They won the first 3 games and lost the 4th game on October 19, 1952 to the Chicago Cardinals. They lost 24 to 23. They also lost the next game on October 26 , 1952 to the Philadelphia Eagles 14 to 10. They lost the 8th game to the Green Bay Packers 17 to 3. They lost the 10th and 11th games as well, to the Pittsburgh Steelers and the Washington Redskins."
Tell me about the games that the Giants lost in 1952.,1952 New York Giants season Schedule,https://en.wikipedia.org/wiki/1952_New_York_Giants_season,"I found this table listing the New York Giants 1952 season including their opponents, the results and the amount of people in attendance at each fixture"
Tell me about the games that the Giants lost in 1952.,1952 New York Giants season Schedule,https://en.wikipedia.org/wiki/1952_New_York_Giants_season,"The Giants played 12 games in 1952. They won 7 of these. They did not qualify for the playoffs. Of their 5 losses, only one was an away game. Their highest home attendance was when they played San Francisco early in November. It was over 54,000."
Tell me about the games that the Giants lost in 1952.,1952 New York Giants season Schedule,https://en.wikipedia.org/wiki/1952_New_York_Giants_season,"I found a table of the 1952 New York Giants schedule. They played 12 games that season, winning four, and losing twelve. The game with the highest attendance was their home win against the San Francisco 49ers."
Tell me about the games that the Giants lost in 1952.,1952 New York Giants season Schedule,https://en.wikipedia.org/wiki/1952_New_York_Giants_season,"Well, according the the 1952 New York Giants season on Wikipedia, the giants lost 5 out of their 12 games. They lost to the Chicago Cardinals, the Philadelphia Eagles, the Green Bay packers, The Pittsburgh Steelers, and the Washington Redskins. The table shows what weeks the games took place on, the exact date, the opponent, the score, and how many people attended."
Tell me about the Brisbane Broncos games with the largest crowds in 2007,2007 Brisbane Broncos season match results,https://en.wikipedia.org/wiki/2007_Brisbane_Broncos_season#2007_match_results,I FOUND A TABLE CONTAINING 25 MATCHES FINAL REPORT DISPLAYING NUMBER OF TIMES THAT THE TEAM HAS WON OR LESS
Tell me about the Pearl Jam 1993 tour in the North American,North America Leg,https://en.wikipedia.org/wiki/Pearl_Jam_1993_European_and_North_American_Tour#Tour_dates,"Pearl Jam toured North American cities Misoula, Montana and Spokane, Washington from June 16, 1993 to June 17, 1993. These tour dates served as warm-up for the longer lasting tour of North America and Europe right after that. Orgone Box served as the opening act in Montana and Lazy Susan at the Spokane appearance."
Tell me about the FIFA games played by Marek Leśniak,Marek Leśniak International goals,https://en.wikipedia.org/wiki/Marek_Le%C5%9Bniak#International_goals,"On Wikipedia, I found a table of soccer/football star Marek Leśniak's international goals. He seemed to have the most success against Finland while he was playing for Poland. He scored the most against Hungary in a game, however."
Tell me about the football stadiums with the largest number of seats in Northern Ireland.,List of association football stadiums in Northern Ireland,https://en.wikipedia.org/wiki/List_of_association_football_stadiums_in_Northern_Ireland,"I came to know about the largest stadiums in northern part of Ireland is windsor park.It is in Belfast City. It is the home ground of Linfield FC and tenants Northern Ireland national Football Team. It has the seating capacity of 18,ooo persons. It was first opened in 1905 with a match between Linfield and Glentoran."
How did each country do in the  at the 1966 Central American and Caribbean Games?,Medal table,https://en.wikipedia.org/wiki/Athletics_at_the_1966_Central_American_and_Caribbean_Games#Medal_table,"There were 32 medals won with Cuba winning 9 gold and Jamaica with 7  followed by Colombia with 4 golds, In toal there were 32 gold, 32 silver , 32 bronze making a total of 96 between 11 countries."
Tell me about Eddie Royal's returning statistics,"Eddie Royal, Returning",https://en.wikipedia.org/wiki/Eddie_Royal#Career_statistics,"I Found a Table of Eddie Royal is a former American football wide receiver and return specialist.  He caught nine balls for 146 yards and one touchdown in his debut. Royal's 91 receptions are second most in NFL history for a rookie, behind only Anquan Boldin who had 101 receptions in 2003."
Which countries won the most medals in the ISSF 25 meter pistol woman team championship?,"ISSF 25 meter pistol, World Championships, Women Team","https://en.wikipedia.org/wiki/ISSF_25_meter_pistol#World_Championships,_Women_Team","This table lists each world championship (from 1970 to 2018) in the 25 meter pistol for the women team event and gives the place of the championship, country who won (gold, silver and bronze), and three team members from each team that won a medal."
Tell me about the games that the bulldogs won in 2009.,2009 Mississippi State Bulldogs football team schedule,https://en.wikipedia.org/wiki/2009_Mississippi_State_Bulldogs_football_team#Schedule,"I found a table of the 2009 Mississippi State Bulldogs football team schedule.  Mississippi State won 5 out of 12 games played that year.  All games were televised.  The game with the highest attendance was at the Commonwealth Stadium in Lexington, KY against Kentucky with 67,953 in attendance."
How did the students and their grades change in the past few years's AP Chemistry exams?,"AP Chemistry, grade distribution",https://en.wikipedia.org/wiki/AP_Chemistry#Grade_distribution,"I FOUND A AP CHEMISTRY GRADE LIST,IT IS VERY NICE TO SEE WHICH IS GRASDUALLY INCREASED EVERY YEAR"
How did UK drivers perform in the 1960 Glover Trophy?,1960 Glover Trophy,https://en.wikipedia.org/wiki/1960_Glover_Trophy,"I found a table of the 1960 Glover Trophy.  There are 15 drivers, like Stirling Moss and Tony Brooks.  Innes Ireland, who is from the UK,  took the Number 1 position.  Five people from the UK landed in the top 9 positions."
which racer won the most races in the 1998 Indy Racing League? Tell me about those races.,1998 Indy Racing League Schedule,https://en.wikipedia.org/wiki/1998_Indy_Racing_League#Schedule,"This table lists the date, title of race, track, and city of the 1998 Indy Racing League"
Tell me about the games that the Mystics won in 2008,2008 Washington Mystics season schedule,https://en.wikipedia.org/wiki/2008_Washington_Mystics_season#Season_schedule,"I found a table of the 2008 Washington Mystics season schedule, the mystic won on May 25	vs. Houston, the score was 69-66, May 27 vs. Atlanta, the score was 80-74, June 13 at Chicago, the score was 64-57, June 18 at Houston, the score was 67-63, and some other games too."
Tell me about the Maschler Award-winning books,Kurt Maschler Award Winners,https://en.wikipedia.org/wiki/Kurt_Maschler_Award,I found a table of all the Kurt Maschler Award Winners.  The first book to win the award is called Sleeping Beauty and other favourite fairy tales.  The book to win was called Alice's Adventures in Wonderland.
Tell me about the top 5 most heavily populated census subdivisions in Canada,List of the 100 largest municipalities in Canada by population,https://en.wikipedia.org/wiki/List_of_the_100_largest_municipalities_in_Canada_by_population#List,"A population centre, in the context of a Canadian census, is a populated place, or a cluster of ... For actual ""city limits"" populations, see List of the 100 largest municipalities in Canada by population, and for metropolitan area populations.The 15 largest municipalities each had a population that represented more than 1% of the total Canadian population."
"How's the population in Tomponsky District, Russia?","Tomponsky District, Inhabited localities",https://en.wikipedia.org/wiki/Tomponsky_District#Inhabited_localities,The table is broken apart by different settlements in the district. Each settlement is then broken down by location within the settlement. The table provides the total population for each location. Then the population is separated by how many people are male and how many are female. Localities are shown.
Tell me about IFK Visby's performance in recent years,"IFK Visby, Season to Season",https://en.wikipedia.org/wiki/IFK_Visby,"I HAVE FOUND A TABLE OF SEASON TO SEASON OF IFK VISBY FOOTBALL CLUB. IN RECENT YEARS FROM 2007 TO 2011, IT OCCUPIES 2ND AND 3RD POSITIONS. IN 2009 IT GOT 7TH POSITION."
Tell me about the mountains of the Alps with largest prominance,List of Alpine peaks by prominence,https://en.wikipedia.org/wiki/List_of_Alpine_peaks_by_prominence,"All mountain heights and prominences on the list are from the largest-scale maps available.[2] However, heights often conflict on different topographic maps, even when created by the same cartographic institution. For example, the Fletschhorn is indicated to be 3993, 3982, and 3984.5 m high on the 1:100,000, 1:50,000 and 1:25,000 Swisstopo map, respectively. The (rounded) elevation of the latter map is used in this table. Also, the deepest points in connecting ridges are not always survey points with spot elevations, where heights have to be estimated from contour lines. For example, maps often provide heights for the place where a route passes over a ridge rather than for the lowest point of that pass."
Tell me about the competitors in the 1995 Señorita Panamá,Señorita Panamá 1995 Contestants,https://en.wikipedia.org/wiki/Se%C3%B1orita_Panam%C3%A1_1995#Contestants,I found a table of the 1995 Señorita Panamá Contestants.  There were 16 competitors in the pageant.  They were between the ages of 18-24.  They all called 	Panama City their hometown.
Tell me about the games that the Badgers lost in 1981,1981 Wisconsin Badgers football team schedule,https://en.wikipedia.org/wiki/1981_Wisconsin_Badgers_football_team#Schedule,"The Badgers lost five games in 1981. First was a blowout loss, 13-31, to UCLA at home. Next was at Michigan State, where they were defeated 14-33. The next week, they went to Illinois where they lost a close one, 21-23. They lost 7-17 to rivals Iowa at home, then finally to Tennessee 21-28 in the Garden State bowl played at Giants Stadium."
Tell me about the songs that had the most weeks on the uk singles chart in 1994,List of UK top-ten singles in 1994,https://en.wikipedia.org/wiki/List_of_UK_top-ten_singles_in_1994#Top-ten_singles,"I found a table of UK top-ten singles in 1993 and 1994. ""I'd do anything for Love"" by Meat Loaf was at peak for 7 weeks. This was the most popular single in 1993. The single ""Think twice"" by Celine Dion was also at peak for 7 weeks. This was the most popular single in 1994."
